debug_id,created_date,begin_date,credit_date,owner_id,client_id,contact_id,opportunity_id,product_id,lead_id,type,source_type,effort,owner_credit_percentage,raw_effort,description
Note.1225039,6/29/18,6/29/18,6/29/18,100000164,100027063,NULL,100005892,100165719,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#89612
Note.1224601,6/28/18,6/28/18,6/28/18,100000104,NULL,NULL,NULL,100014886,NULL,Coversation,Note-Coversation,0,1,3,This is Note#89294
Note.1227992,7/6/18,7/6/18,7/6/18,100000029,100010037,NULL,100004221,100233465,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#91449
Note.1221081,6/19/18,6/19/18,6/19/18,100000129,100010504,NULL,100002425,100030372,NULL,Message - Recruiting,Note-Message - Recruiting,0.069412662,1,2,This is Note#86835
Note.1226583,7/4/18,7/4/18,7/4/18,100000154,100003800,NULL,100000558,100082391,NULL,Email-Recruiting,Note-Email-Recruiting,0.12176628,1,3,This is Note#514
JobSubmission.35538,6/29/18,6/29/18,6/29/18,100000115,100007887,NULL,100001523,100182769,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Note.1226324,7/3/18,7/3/18,7/3/18,100000067,100000828,NULL,100001714,100185428,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.071107638,1,2,This is Note#90452
Note.1220785,6/19/18,6/19/18,6/19/18,100000067,100001879,NULL,100001852,100183161,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#86638
Sendout.109354,6/12/18,6/12/18,6/12/18,100000029,100008003,100054885,100004140,100084586,NULL,Sendout,Sendout,0.174706024,1,8,NULL
Note.1228218,7/6/18,7/6/18,7/6/18,100000071,100023839,NULL,100000827,100234044,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#91649
Note.1226835,7/4/18,7/4/18,7/4/18,100000008,100018652,NULL,100005784,100227687,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#90784
Note.1220335,6/16/18,6/16/18,6/16/18,100000124,100024220,NULL,100000098,100148886,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#86297
Note.1220438,6/16/18,6/16/18,6/16/18,100000005,100018652,NULL,100005784,100103097,NULL,Email-Recruiting,Note-Email-Recruiting,0.10679129,1,3,This is Note#86377
Note.1223803,6/26/18,6/26/18,6/26/18,100000067,100004394,NULL,100005272,100086055,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.071107638,1,2,This is Note#88728
Appointment.247096,7/6/18,7/6/18,7/6/18,100000049,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16783
Note.1224153,6/27/18,6/27/18,6/27/18,100000049,100003933,NULL,100004710,100054968,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#86039
Note.1227329,7/5/18,7/5/18,7/5/18,100000071,100025814,NULL,100001525,100018064,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#91084
Note.1219896,6/15/18,6/15/18,6/15/18,100000129,100010504,NULL,100002425,100004520,NULL,Rejected,Note-Rejected,0,1,0,This is Note#85972
Note.1218535,6/18/18,6/18/18,6/18/18,100000023,100003933,NULL,100001152,100040255,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Appointment.247267,7/6/18,7/11/18,7/6/18,100000041,100027608,NULL,100001522,100075610,NULL,FirstInterview,FirstInterview,0,1,0,Subject16810: This is Appointment#4994
Note.1226412,7/3/18,7/3/18,7/3/18,100000129,100004394,NULL,100005272,100051221,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.069412662,1,2,This is Note#90511
Note.1224199,6/27/18,6/27/18,6/27/18,100000012,100003933,NULL,100004681,100090099,NULL,1st Interview,Note-1st Interview,0,1,0,This is Note#89014
Note.1218366,6/12/18,6/12/18,6/12/18,100000128,NULL,NULL,NULL,100124470,NULL,Left Message,Note-Left Message,0,1,1,This is Note#84905
Note.1227583,7/5/18,7/5/18,7/5/18,100000008,100023785,NULL,100000271,100040453,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#30995
Appointment.244294,6/19/18,6/20/18,6/19/18,100000027,100018652,NULL,100005785,100183458,NULL,FirstInterview,FirstInterview,0,1,0,Subject16085: This is Appointment#1802
PlacementCommission.3405,7/5/18,7/5/18,7/5/18,100000029,100000297,NULL,100001847,100221829,NULL,Unknown,DealSplit-Recruiting,0,1,0,NULL
Note.1223602,6/26/18,6/26/18,6/26/18,100000004,100018652,NULL,100005785,100102060,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#88586
Appointment.245293,6/26/18,6/29/18,6/26/18,100000164,NULL,NULL,NULL,NULL,NULL,Appointment-Candidate Prep/Review,Appointment-Candidate Prep/Review,0,1,0,Subject16326
Note.1220895,6/19/18,6/19/18,6/19/18,100000144,NULL,NULL,NULL,100206105,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86709
Appointment.244809,6/21/18,6/22/18,6/21/18,100000115,NULL,NULL,NULL,NULL,NULL,Appointment-Meeting,Appointment-Meeting,0,1,0,Subject16207
Note.1225197,6/29/18,6/29/18,6/29/18,100000105,NULL,NULL,NULL,100079942,NULL,Coversation,Note-Coversation,0,1,3,This is Note#89726
Note.1221826,6/20/18,6/20/18,6/20/18,100000004,100018652,NULL,100005785,100036561,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#87002
Note.1226455,7/3/18,7/3/18,7/3/18,100000005,100018652,NULL,100002718,100158491,NULL,Message - Recruiting,Note-Message - Recruiting,0.071194193,1,2,This is Note#90159
Note.1222114,6/21/18,6/21/18,6/21/18,100000004,100000995,NULL,100007611,100207956,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#87541
Note.1220738,6/19/18,6/19/18,6/19/18,100000067,100001879,NULL,100001852,100008191,NULL,Email-Recruiting,Note-Email-Recruiting,0.106661457,1,3,This is Note#86606
Note.1226363,7/3/18,7/3/18,7/3/18,100000115,100001240,NULL,100000556,100227045,NULL,Coversation,Note-Coversation,0,1,3,This is Note#90479
JobOrder.8231,7/4/18,7/4/18,7/4/18,100000029,100010527,100057889,100000831,NULL,NULL,JobOrder,Opportunity,0.181029518,1,6,NULL
Note.1223968,6/27/18,6/27/18,6/27/18,100000067,100009209,NULL,100000094,100191840,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#79558
Note.1225256,6/29/18,6/29/18,6/29/18,100000041,100027608,NULL,100001522,100045502,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#85831
Note.1226431,7/3/18,7/3/18,7/3/18,100000005,100018652,NULL,100005784,100206647,NULL,Message - Recruiting,Note-Message - Recruiting,0.071194193,1,2,This is Note#83730
Note.1221889,6/20/18,6/20/18,6/20/18,100000115,100026712,NULL,100008006,100208543,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87382
Appointment.247206,7/6/18,7/6/18,7/6/18,100000115,100001240,NULL,100000556,100161724,NULL,FirstInterview,FirstInterview,0,1,0,Subject16784
Note.1219386,6/14/18,6/14/18,6/14/18,100000129,100001879,NULL,100002143,100195247,NULL,Email-Recruiting,Note-Email-Recruiting,0.104118993,1,3,This is Note#85597
Note.1222577,6/22/18,6/22/18,6/22/18,100000012,100003933,NULL,100004687,100043448,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.05180012,1,2,This is Note#87861
Note.1221267,6/19/18,6/19/18,6/19/18,100000105,100025928,NULL,100001007,100054815,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86962
Note.1221503,6/20/18,6/20/18,6/20/18,100000069,100028711,NULL,100001266,100185961,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87123
Appointment.245303,6/26/18,6/27/18,6/26/18,100000075,NULL,NULL,NULL,NULL,NULL,Admin,Appointment-Admin,0,1,0,Subject16331: This is Appointment#4912
Note.1225095,6/29/18,6/29/18,6/29/18,100000155,100012281,NULL,100008040,100110695,NULL,Message - Recruiting,Note-Message - Recruiting,0.091091091,1,2,This is Note#88512
JobOrder.8176,6/15/18,6/15/18,6/15/18,100000144,100001240,100031038,100003022,NULL,NULL,JobOrder,Opportunity,0,1,6,NULL
Note.1219019,6/14/18,6/14/18,6/14/18,100000155,100027317,NULL,100000985,100225754,NULL,Message - Recruiting,Note-Message - Recruiting,0.091091091,1,2,This is Note#85342
Note.1219518,6/14/18,6/14/18,6/14/18,100000115,100026712,NULL,100008006,100121066,NULL,Left Message,Note-Left Message,0,1,1,This is Note#85687
Note.1221483,6/20/18,6/20/18,6/20/18,100000066,100009880,NULL,100004183,100222314,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#87118
Note.1220683,6/16/18,6/16/18,6/16/18,100000115,100023035,NULL,100001524,100147260,NULL,Email,Note-Email,0,1,1,This is Note#86558
Note.1222038,6/21/18,6/21/18,6/21/18,100000049,100003933,NULL,100002336,100225729,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#87493
Note.1222074,6/21/18,6/21/18,6/21/18,100000154,100020517,NULL,100004421,100142567,NULL,Unknown,Note-Note-Job-Attached Resume,0,1,0,This is Note#180
Note.1218056,6/12/18,6/12/18,6/12/18,100000005,100018652,NULL,100005784,100196280,NULL,Email-Recruiting,Note-Email-Recruiting,0.10679129,1,3,This is Note#84684
Note.1219455,6/14/18,6/14/18,6/14/18,100000067,NULL,NULL,NULL,100034183,NULL,Email-Recruiting,Note-Email-Recruiting,0.106661457,1,3,This is Note#85647
Note.1218770,6/18/18,6/18/18,6/18/18,100000029,100009880,NULL,100007425,100075404,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#85176
Note.1221814,6/20/18,6/20/18,6/20/18,100000164,100017711,NULL,100004187,100182465,NULL,Client Sendoff,Note-Client Sendoff,0,1,0,This is Note#86999
Note.1224465,6/28/18,6/28/18,6/28/18,100000029,100009880,NULL,100004184,100187279,NULL,Email-Recruiting,Note-Email-Recruiting,0.065514759,1,3,This is Note#89207
Note.1219186,6/14/18,6/14/18,6/14/18,100000012,100003933,NULL,100004687,100149506,NULL,Email-Recruiting,Note-Email-Recruiting,0.07695018,1,3,This is Note#29798
Note.1220288,6/16/18,6/16/18,6/16/18,100000012,100009604,NULL,100003197,100193608,NULL,Message - Recruiting,Note-Message - Recruiting,0.05180012,1,2,This is Note#67884
Note.1225852,7/3/18,7/3/18,7/3/18,100000105,100000245,NULL,100000277,100162917,NULL,Left Message,Note-Left Message,0,1,1,This is Note#90163
Note.1221251,6/19/18,6/19/18,6/19/18,100000036,100001246,NULL,100001846,100202552,NULL,Left Message,Note-Left Message,0,1,1,This is Note#84922
PlacementCommission.3392,7/4/18,7/4/18,7/4/18,100000069,100023075,NULL,100004391,100200670,NULL,Unknown,DealSplit-Recruiting,0,1,0,NULL
Appointment.246635,7/4/18,7/5/18,7/4/18,100000164,100011112,NULL,100002151,100086510,NULL,FirstInterview,FirstInterview,0,1,0,Subject15064
Note.1221806,6/20/18,6/20/18,6/20/18,100000154,100020517,NULL,100004422,100092630,NULL,Email-Recruiting,Note-Email-Recruiting,0.12176628,1,3,This is Note#87008
Note.1218891,6/18/18,6/18/18,6/18/18,100000068,100023075,NULL,100005515,100193329,NULL,Left Message,Note-Left Message,0,1,1,This is Note#85255
Note.1221865,6/20/18,6/20/18,6/20/18,100000115,100023035,NULL,100001520,100008774,NULL,Coversation,Note-Coversation,0,1,3,This is Note#87363
Note.1228859,7/9/18,7/9/18,7/9/18,100000154,NULL,NULL,NULL,100087946,NULL,Email-Recruiting,Note-Email-Recruiting,0.12176628,1,3,This is Note#70066
Note.1228078,7/6/18,7/6/18,7/6/18,100000115,100001240,NULL,100001843,100050015,NULL,Email,Note-Email,0,1,1,This is Note#91557
Note.1226631,7/4/18,7/4/18,7/4/18,100000129,100000828,100012850,100001714,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0.104118993,1,3,This is Note#90647
JobSubmission.35498,6/28/18,6/28/18,6/28/18,100000069,100001240,NULL,100004416,100100188,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Note.1220944,6/19/18,6/19/18,6/19/18,100000005,100018652,NULL,100005784,100008031,NULL,Email-Recruiting,Note-Email-Recruiting,0.10679129,1,3,This is Note#78223
Appointment.244270,6/19/18,6/19/18,6/19/18,100000012,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16078
Note.1224367,6/27/18,6/27/18,6/27/18,100000164,100021854,NULL,100002002,100107079,NULL,Internal Submission-Duplicate,Note-Internal Submission-Duplicate,0,1,0,This is Note#89129
Note.1219458,6/14/18,6/14/18,6/14/18,100000067,100004394,NULL,100005272,100114197,NULL,Email-Recruiting,Note-Email-Recruiting,0.106661457,1,3,This is Note#85651
Appointment.244160,6/16/18,6/20/18,6/16/18,100000023,NULL,NULL,NULL,NULL,NULL,Appointment-Candidate Prep/Review,Appointment-Candidate Prep/Review,0,1,0,Subject15753
Note.1219153,6/14/18,6/14/18,6/14/18,100000023,100003933,NULL,100004395,100081249,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1225768,6/30/18,6/30/18,6/30/18,100000115,100007887,NULL,100001523,100224629,NULL,Coversation,Note-Coversation,0,1,3,This is Note#90103
Note.1226106,7/3/18,7/3/18,7/3/18,100000071,100025814,NULL,100001525,100061179,NULL,Email-Recruiting,Note-Email-Recruiting,0.122670376,1,3,This is Note#86719
Appointment.246626,7/4/18,7/4/18,7/4/18,100000129,NULL,NULL,NULL,NULL,NULL,Appointment-example Event/Meeting,Appointment-example Event/Meeting,0,1,0,Subject16679
Note.1224675,6/28/18,6/28/18,6/28/18,100000023,100003933,NULL,100002017,100104390,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#23318
Note.1221161,6/19/18,6/19/18,6/19/18,100000068,100026712,NULL,100001517,100054036,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86896
Appointment.244269,6/19/18,6/19/18,6/19/18,100000071,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16077
Note.1219001,6/14/18,6/14/18,6/14/18,100000067,100004394,NULL,100005272,100082963,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#85327
Note.1221907,6/20/18,6/20/18,6/20/18,100000115,100026712,NULL,100008006,100146790,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87376
Note.1223871,6/26/18,6/26/18,6/26/18,100000071,100015567,NULL,100003442,100009856,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.08178025,1,2,This is Note#88778
Note.1218593,6/18/18,6/18/18,6/18/18,100000115,100001246,NULL,100003004,100021885,NULL,Coversation,Note-Coversation,0,1,3,This is Note#85057
Note.1226759,7/4/18,7/4/18,7/4/18,100000067,100009209,NULL,100000094,100169005,NULL,Email-Recruiting,Note-Email-Recruiting,0.106661457,1,3,This is Note#18971
Appointment.244426,6/19/18,6/23/18,6/19/18,100000124,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16120
Note.1226901,7/4/18,7/4/18,7/4/18,100000066,100026678,NULL,100001231,100196439,NULL,Email-Recruiting,Note-Email-Recruiting,0.086707956,1,3,This is Note#84296
Note.1217997,6/12/18,6/12/18,6/12/18,100000029,100008003,NULL,100004140,100175728,NULL,Final Interview,Note-Final Interview,0,1,0,This is Note#84657
JobSubmission.35243,6/14/18,6/14/18,6/14/18,100000105,100025928,NULL,100001007,100015949,NULL,Internal Submission,InternalSubmission,0,1,1,NULL
Note.1221891,6/20/18,6/20/18,6/20/18,100000155,100018406,NULL,100001233,100149318,NULL,Message - Recruiting,Note-Message - Recruiting,0.091091091,1,2,This is Note#20782
Note.1218141,6/12/18,6/12/18,6/12/18,100000069,100028711,NULL,100001266,100162405,NULL,Coversation,Note-Coversation,0,1,3,This is Note#84754
Note.1221736,6/20/18,6/20/18,6/20/18,100000004,100018652,NULL,100005785,100197995,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#87266
Note.1220804,6/19/18,6/19/18,6/19/18,100000071,100003933,NULL,100003184,100234640,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.08178025,1,2,This is Note#86650
JobSubmission.35439,6/23/18,6/23/18,6/23/18,100000041,100026712,NULL,100002147,100034249,NULL,Internal Submission,InternalSubmission,0.048773951,1,1,NULL
Note.1223228,6/23/18,6/23/18,6/23/18,100000041,100027608,NULL,100001522,100080923,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#86258
Note.1220188,6/15/18,6/15/18,6/15/18,100000068,100028711,NULL,100004418,100055766,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86178
Note.1226350,7/3/18,7/3/18,7/3/18,100000066,100023439,NULL,100000561,100143786,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#90470
Note.1225021,6/28/18,6/28/18,6/28/18,100000071,100003933,NULL,100004188,100179766,NULL,Message - Recruiting,Note-Message - Recruiting,0.08178025,1,2,This is Note#89595
Note.1225367,6/29/18,6/29/18,6/29/18,100000087,100027063,NULL,100002152,100003330,NULL,Message - General,Note-Message - General,0,1,0,This is Note#89850
Note.1224523,6/28/18,6/28/18,6/28/18,100000075,100003933,NULL,100004141,100141736,NULL,Message - Recruiting,Note-Message - Recruiting,0.068893726,1,2,This is Note#22275
Note.1223053,6/23/18,6/23/18,6/23/18,100000087,100028067,NULL,100004394,100014263,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#88197
Note.1219841,6/15/18,6/15/18,6/15/18,100000124,100024220,NULL,100000098,100218157,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#11962
Note.1218748,6/18/18,6/18/18,6/18/18,100000001,100011112,NULL,100002151,100092172,NULL,Email-Recruiting,Note-Email-Recruiting,0.148989003,1,3,This is Note#85163
Appointment.243718,6/14/18,6/14/18,6/14/18,100000012,NULL,NULL,NULL,NULL,NULL,Appointment-Candidate Prep/Review,Appointment-Candidate Prep/Review,0,1,0,Subject14696
Sendout.109800,7/4/18,7/4/18,7/4/18,100000104,100004453,100027171,100000992,100105920,NULL,Sendout,Sendout,0,1,8,NULL
Note.1228564,7/7/18,7/7/18,7/7/18,100000004,100023785,NULL,100000557,100045557,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#91864
Note.1227280,7/5/18,7/5/18,7/5/18,100000115,100001240,NULL,100000556,100038257,NULL,Left Message,Note-Left Message,0,1,1,This is Note#91057
PlacementCommission.3335,6/21/18,7/3/18,6/21/18,100000023,100003933,NULL,100007181,100026716,NULL,Unknown,Placement-Other,0,1,0,NULL
Appointment.244345,6/19/18,6/20/18,6/19/18,100000071,NULL,NULL,NULL,NULL,NULL,Interview,Appointment-Interview,0,1,0,Subject16100
Note.1221186,6/19/18,6/19/18,6/19/18,100000115,100023075,NULL,100001849,100183169,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86878
Note.1220597,6/16/18,6/16/18,6/16/18,100000129,100004394,NULL,100005272,100087006,NULL,Message - Recruiting,Note-Message - Recruiting,0.069412662,1,2,This is Note#85058
Note.1225497,6/30/18,6/30/18,6/30/18,100000115,100026712,NULL,100008006,100011269,NULL,Coversation,Note-Coversation,0,1,3,This is Note#89941
Note.1222764,6/22/18,6/22/18,6/22/18,100000104,NULL,NULL,NULL,100212820,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87995
Appointment.245993,6/29/18,7/10/18,6/29/18,100000012,NULL,NULL,NULL,NULL,NULL,Admin,Appointment-Admin,0,1,0,Subject11285
Note.1223222,6/23/18,6/23/18,6/23/18,100000067,100004394,NULL,100005272,100008122,NULL,Message - Recruiting,Note-Message - Recruiting,0.071107638,1,2,This is Note#4967
Note.1223624,6/26/18,6/26/18,6/26/18,100000105,100023075,NULL,100004391,100156462,NULL,Coversation,Note-Coversation,0,1,3,This is Note#88603
Note.1221538,6/20/18,6/20/18,6/20/18,100000001,100024220,NULL,100000098,100018650,NULL,Email-Recruiting,Note-Email-Recruiting,0.148989003,1,3,This is Note#22808
Note.1221083,6/19/18,6/19/18,6/19/18,100000036,100004453,NULL,100001853,100154628,NULL,Left Message,Note-Left Message,0,1,1,This is Note#86837
PlacementCommission.3368,6/23/18,6/23/18,6/23/18,100000071,100003933,NULL,100005704,100105718,NULL,Unknown,DealSplit-Recruiting,0,1,0,NULL
Note.1227702,7/5/18,7/5/18,7/5/18,100000004,100023785,100002742,100000557,NULL,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#90491
Note.1224999,6/28/18,6/28/18,6/28/18,100000105,NULL,NULL,NULL,100079942,NULL,Left Message,Note-Left Message,0,1,1,This is Note#89577
Note.1225490,6/30/18,6/30/18,6/30/18,100000012,100003933,NULL,100007277,100161950,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.05180012,1,2,This is Note#43985
Note.1218400,6/18/18,6/18/18,6/18/18,100000115,100026712,NULL,100008006,100055793,NULL,Coversation,Note-Coversation,0,1,3,This is Note#84929
Sendout.109878,7/7/18,7/7/18,7/7/18,100000164,100015633,100009922,100001083,100218799,NULL,Sendout,Sendout,0.218881539,1,8,NULL
Note.1221549,6/20/18,6/20/18,6/20/18,100000066,100026678,NULL,100001231,100236424,NULL,Email-Recruiting,Note-Email-Recruiting,0.086707956,1,3,This is Note#86311
Note.1219007,6/14/18,6/14/18,6/14/18,100000023,100003933,NULL,100004395,100230948,NULL,Message - Recruiting,Note-Message - Recruiting,0.048011607,1,2,This is Note#85332
Note.1222308,6/21/18,6/21/18,6/21/18,100000029,100008003,NULL,100002142,100180958,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#78503
Appointment.245088,6/23/18,6/28/18,6/23/18,100000128,NULL,NULL,NULL,NULL,NULL,Appointment-Meeting,Appointment-Meeting,0,1,0,Subject16275
Note.1223667,6/26/18,6/26/18,6/26/18,100000041,100025870,NULL,100008002,100149889,NULL,Message - Recruiting,Note-Message - Recruiting,0.097547903,1,2,This is Note#87211
Note.1225277,6/29/18,6/29/18,6/29/18,100000155,NULL,NULL,NULL,100018819,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.091091091,1,2,This is Note#89790
Note.1223122,6/23/18,6/23/18,6/23/18,100000115,100020302,NULL,100004424,100180993,NULL,Left Message,Note-Left Message,0,1,1,This is Note#87376
Note.1219032,6/14/18,6/14/18,6/14/18,100000069,100028711,NULL,100001266,100224733,NULL,Left Message,Note-Left Message,0,1,1,This is Note#49716
Note.1224915,6/28/18,6/28/18,6/28/18,100000004,100000995,NULL,100007611,100042410,NULL,Email-Recruiting,Note-Email-Recruiting,0,1,3,This is Note#89509
Note.1223691,6/26/18,6/26/18,6/26/18,100000036,100023075,NULL,100005515,100007475,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88647
Note.1219741,6/15/18,6/15/18,6/15/18,100000027,NULL,NULL,NULL,100003305,NULL,Message - General,Note-Message - General,0,1,0,This is Note#69439
Note.1221519,6/20/18,6/20/18,6/20/18,100000012,NULL,NULL,NULL,100107695,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.05180012,1,2,This is Note#87184
Note.1220521,6/16/18,6/16/18,6/16/18,100000066,100009880,NULL,100004184,100095562,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#86438
Appointment.244794,6/21/18,6/22/18,6/21/18,100000069,NULL,NULL,NULL,NULL,NULL,Appointment-Meeting,Appointment-Meeting,0,1,0,Subject16201
PlacementCommission.3373,6/26/18,4/24/18,6/26/18,100000129,100021568,NULL,100008034,100166711,NULL,Unknown,Placement-Recruiting,0,1,0,NULL
Note.1221075,6/19/18,6/19/18,6/19/18,100000023,100003933,NULL,100002017,100080547,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#10990
Appointment.247269,7/6/18,7/7/18,7/6/18,100000012,NULL,NULL,NULL,NULL,NULL,Appointment-Recruiting,Appointment-Recruiting,0,1,0,Subject16811
Note.1220345,6/16/18,6/16/18,6/16/18,100000069,100001240,NULL,100001844,100162923,NULL,Coversation,Note-Coversation,0,1,3,This is Note#86306
Note.1227606,7/5/18,7/5/18,7/5/18,100000049,NULL,NULL,NULL,100215290,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#91253
Note.1226190,7/3/18,7/3/18,7/3/18,100000049,100003933,NULL,100003867,100145725,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#81777
Note.1222771,6/22/18,6/22/18,6/22/18,100000023,100003933,NULL,100002017,100108773,NULL,Email-Recruiting,Note-Email-Recruiting,0.072017411,1,3,This is Note#88000
Note.1228593,7/7/18,7/7/18,7/7/18,100000068,100001240,NULL,100003022,100120376,NULL,Coversation,Note-Coversation,0,1,3,This is Note#91890
Appointment.244949,6/22/18,6/26/18,6/22/18,100000004,100000995,100005073,100007611,100227791,NULL,Interview,Interview,0,1,5,Subject16239
Appointment.244658,6/21/18,6/21/18,6/21/18,100000069,100004453,NULL,100000992,100181979,NULL,FirstInterview,FirstInterview,0,1,0,Subject16172
Note.1228233,7/6/18,7/6/18,7/6/18,100000005,100018652,NULL,100005784,100004366,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.071194193,1,2,This is Note#91656
Note.1226127,7/3/18,7/3/18,7/3/18,100000004,100023785,NULL,100000557,100198715,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0,1,2,This is Note#90331
Note.1221474,6/20/18,6/20/18,6/20/18,100000001,100024220,NULL,100000098,100030631,NULL,Email-Recruiting,Note-Email-Recruiting,0.148989003,1,3,This is Note#87109
Note.1223786,6/26/18,6/26/18,6/26/18,100000029,100009880,NULL,100004183,100029445,NULL,Message - Recruiting,Note-Message - Recruiting,0.043676506,1,2,This is Note#88716
Appointment.246788,7/4/18,7/6/18,7/4/18,100000068,NULL,NULL,NULL,NULL,NULL,Appointment-Meeting,Appointment-Meeting,0,1,0,Subject16710
Note.1227686,7/5/18,7/5/18,7/5/18,100000115,100001240,NULL,100001843,100203580,NULL,Left Message,Note-Left Message,0,1,1,This is Note#91802
Note.1220454,6/16/18,6/16/18,6/16/18,100000004,100018652,NULL,100005785,100036959,NULL,Message - Recruiting,Note-Message - Recruiting,0,1,2,This is Note#84970
Note.1223942,6/27/18,6/27/18,6/27/18,100000001,100024220,NULL,100000098,100165525,NULL,Message - General,Note-Message - General,0,1,0,This is Note#88825
Note.1222289,6/21/18,6/21/18,6/21/18,100000029,100009880,NULL,100007425,100021806,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.043676506,1,2,This is Note#87661
Note.1226323,7/3/18,7/3/18,7/3/18,100000005,100000995,100038010,100007611,NULL,NULL,Email - BD Current Client,Note-Email - BD Current Client,0.10679129,1,3,This is Note#90451
Note.1220145,6/15/18,6/15/18,6/15/18,100000066,100026796,NULL,100005390,100184230,NULL,Live Call - Recruiting,Note-Live Call - Recruiting,0.057805304,1,2,This is Note#86147
Note.1222810,6/22/18,6/22/18,6/22/18,100000029,100021854,NULL,100002002,NULL,NULL,Live Call - Business Dev,Note-Live Call - New Client Dev't,0.021838253,1,1,This is Note#88028
Note.1223546,6/26/18,6/26/18,6/26/18,100000115,100023075,NULL,100004391,100047731,NULL,Left Message,Note-Left Message,0,1,1,This is Note#88547
Note.1219401,6/14/18,6/14/18,6/14/18,100000115,100026712,NULL,100008006,100192469,NULL,Left Message,Note-Left Message,0,1,1,This is Note#85244
